id,date,local_date,score,announce_date,type,n_performers,popularity,venue,country,state,venue_score,venue_n_upcoming_events,listing_count,average_price,lowest_price,highest_price,median_price,segment,primary_performer,primary_performer_event_count,primary_performer_score,performer_2,performer_2_event_count,performer_2_score,sold_out
5843831,2023-08-11T23:00:00,2023-08-11T19:00:00,0.353,2022-10-13T00:00:00,minor_league_baseball,2,0.671,Classic Park,US,OH,0.45,16,10.0,41.0,32.0,51.0,42.0,sports,Lake County Captains,34,0.35,South Bend Cubs,28,0.34,0
6097545,2023-08-11T23:00:00,2023-08-11T19:00:00,0.423,2023-07-25T00:00:00,concert,1,0.706,Koka Booth Amphitheatre,US,NC,0.6,12,6.0,131.0,111.0,162.0,118.0,concert,Boney James,9,0.43,None,0,0.0,0
6030917,2023-08-11T23:00:00,2023-08-11T19:00:00,0.398,2023-05-18T00:00:00,theater,1,0.699,Daryl Roth Theatre,US,NY,0.52,38,3.0,209.0,191.0,217.0,217.0,theater,Titanique,38,0.36,None,0,0.0,0
6049166,2023-08-11T23:00:00,2023-08-11T19:00:00,0.296,2023-06-07T00:00:00,concert,1,0.644,Revolution Live,US,FL,0.59,33,14.0,113.0,37.0,600.0,55.0,concert,Welcome to Destruction - GnR Tribute,1,0.29,None,0,0.0,0
6061037,2023-08-11T23:00:00,2023-08-11T19:00:00,0.371,2023-06-19T00:00:00,family,1,0.686,Universoul Circus,US,MD,0.49,16,172.0,99.0,59.0,398.0,86.0,theater,UniverSoul Circus,16,0.34,None,0,0.0,0
5987522,2023-08-11T23:00:00,2023-08-11T19:00:00,0.395,2023-04-03T00:00:00,concert,1,0.694,Mercer County Fairgrounds,US,OH,0.18,3,57.0,80.0,47.0,103.0,81.0,concert,Russell Dickerson,20,0.56,None,0,0.0,0
6019669,2023-08-11T23:00:00,2023-08-11T19:00:00,0.722,2023-05-11T00:00:00,nfl,2,0.866,Raymond James Stadium,US,FL,0.87,19,211.0,108.0,49.0,434.0,85.0,sports,Tampa Bay Buccaneers,20,0.78,Pittsburgh Steelers,20,0.79,0
5889830,2023-08-11T23:00:00,2023-08-11T19:00:00,0.733,2022-12-06T00:00:00,broadway_tickets_national,2,0.869,Walter Kerr Theatre,US,NY,0.91,228,21.0,204.0,144.0,300.0,200.0,theater,Hadestown,396,0.64,Broadway,912,0.68,0
6019851,2023-08-11T23:00:00,2023-08-11T19:00:00,0.405,2023-05-12T00:00:00,comedy,1,0.66,Queen Elizabeth Theatre - Toronto,Canada,ON,0.52,22,2.0,188.0,137.0,589.0,144.0,theater,Tony Hinchcliffe,25,0.51,None,0,0.0,0
5937546,2023-08-11T23:00:00,2023-08-11T19:00:00,0.575,2023-02-08T00:00:00,concert,1,0.783,The Ritz - Raleigh,US,NC,0.66,31,32.0,102.0,39.0,256.0,85.0,concert,Death Grips,24,0.62,None,0,0.0,0
5930110,2023-08-11T23:00:00,2023-08-11T19:00:00,0.85,2023-02-01T00:00:00,concert,1,0.916,Mercedes-Benz Stadium,US,GA,0.88,32,2262.0,1070.0,186.0,19798.0,776.0,concert,Beyonce,20,0.78,None,0,0.0,0
5953714,2023-08-11T23:00:00,2023-08-11T19:00:00,0.6,2023-02-21T00:00:00,concert,2,0.794,Leader Bank Pavilion,US,MA,0.75,12,114.0,187.0,88.0,676.0,150.0,concert,The Revivalists,13,0.62,Band of Horses,32,0.54,0
6046657,2023-08-11T23:00:00,2023-08-11T19:00:00,0.497,2023-06-06T00:00:00,concert,2,0.744,Cross Insurance Arena,US,ME,0.65,57,349.0,115.0,21.0,504.0,114.0,concert,Queens Of The Stone Age,26,0.54,Phantogram,11,0.57,0
5986043,2023-08-11T23:00:00,2023-08-11T19:00:00,0.544,2023-04-03T00:00:00,concert,5,0.767,MidFlorida Credit Union Amphitheatre,US,FL,0.79,26,308.0,206.0,25.0,1761.0,223.0,concert,The All-American Rejects,27,0.57,New Found Glory,29,0.55,0
5930833,2023-08-11T23:00:00,2023-08-11T19:00:00,0.735,2023-02-02T00:00:00,concert,3,0.86,Bank of New Hampshire Pavilion,US,NH,0.76,22,140.0,550.0,174.0,2691.0,473.0,concert,Chris Stapleton,19,0.76,Marty Stuart,8,0.63,0
5975847,2023-08-11T23:00:00,2023-08-11T19:00:00,0.35,2023-03-22T00:00:00,minor_league_baseball,2,0.67,Hammond Stadium,US,FL,0.59,16,438.0,24.0,22.0,57.0,25.0,sports,Fort Myers Mighty Mussels,30,0.3,Bradenton Marauders,27,0.3,0
5894725,2023-08-11T23:00:00,2023-08-11T19:00:00,0.728,2022-12-12T00:00:00,broadway_tickets_national,2,0.866,Al Hirschfeld Theatre,US,NY,0.93,457,113.0,177.0,89.0,600.0,167.0,theater,Moulin Rouge! The Musical,533,0.65,Broadway,912,0.68,0
5805823,2023-08-11T23:00:00,2023-08-11T16:00:00,0.327,2022-09-10T00:00:00,family,2,0.664,The Magic Attic at Bally's Las Vegas,US,NV,0.52,86,6.0,124.0,101.0,156.0,119.0,theater,Frederic Da Silva,86,0.32,Paranormal,86,0.32,0
5975907,2023-08-11T23:00:00,2023-08-11T19:00:00,0.343,2023-03-22T00:00:00,minor_league_baseball,2,0.658,Five County Stadium,US,NC,0.44,16,22.0,27.0,18.0,51.0,23.0,sports,Carolina Mudcats,28,0.29,Delmarva Shorebirds,34,0.29,0
5983228,2023-08-11T23:00:00,2023-08-11T19:00:00,0.309,2023-03-29T00:00:00,minor_league_baseball,1,0.656,Harry Grove Stadium,US,MD,0.46,26,15.0,44.0,27.0,64.0,44.0,sports,Frederick Keys,21,0.29,None,0,0.0,0
6040219,2023-08-11T23:00:00,2023-08-11T19:00:00,0.353,2023-05-31T00:00:00,concert,1,0.673,Webster Theater,US,CT,0.46,7,4.0,187.0,85.0,390.0,141.0,concert,Extreme,15,0.57,None,0,0.0,0
6004697,2023-08-11T23:00:00,2023-08-11T19:00:00,0.467,2023-04-20T00:00:00,concert,2,0.729,St. Augustine Amphitheatre,US,FL,0.74,24,10.0,165.0,144.0,190.0,159.0,concert,Stephen Marley,10,0.44,Skip Marley,2,0.61,0
6000218,2023-08-11T23:00:00,2023-08-11T18:00:00,0.461,2023-04-17T00:00:00,concert,2,0.726,Boeing Center at Tech Port,US,TX,0.62,23,17.0,83.0,51.0,147.0,76.0,concert,Underoath,9,0.45,The Ghost Inside,8,0.48,0
6024515,2023-08-11T23:00:00,2023-08-11T19:00:00,0.565,2023-05-18T00:00:00,concert,3,0.777,Rabbit Rabbit,US,NC,0.64,10,8.0,131.0,105.0,264.0,105.0,concert,Jason Isbell & the 400 Unit,17,0.58,Jason Isbell,20,0.53,0
5853826,2023-08-11T23:00:00,2023-08-11T19:00:00,0.635,2022-10-26T00:00:00,baseball,2,0.815,SIUH Community Park,US,NY,0.53,18,4.0,244.0,149.0,299.0,260.0,sports,Savannah Bananas,16,0.53,Staten Island FerryHawks,34,0.39,0
5849833,2023-08-11T23:00:00,2023-08-11T19:00:00,0.442,2022-10-21T00:00:00,theater,1,0.722,Lyric Theatre - New York,US,NY,0.7,180,97.0,309.0,129.0,807.0,250.0,theater,Harry Potter and The Cursed Child,180,0.42,None,0,0.0,0
6050969,2023-08-11T23:00:00,2023-08-11T19:00:00,0.369,2023-06-08T00:00:00,comedy,1,0.689,House Of Blues - Cleveland,US,OH,0.66,49,18.0,108.0,55.0,255.0,96.0,theater,Becky Robinson,12,0.33,None,0,0.0,0
6084350,2023-08-11T23:00:00,2023-08-11T19:00:00,0.28,2023-07-09T00:00:00,concert,1,0.635,High Dive - FL,US,FL,0.33,1,3.0,53.0,48.0,56.0,53.0,concert,Black Flag,8,0.31,None,0,0.0,0
6019505,2023-08-11T23:00:00,2023-08-11T19:00:00,0.648,2023-05-11T00:00:00,nfl,2,0.83,Hard Rock Stadium,US,FL,0.94,63,179.0,72.0,16.0,1595.0,52.0,sports,Miami Dolphins,19,0.77,Atlanta Falcons,19,0.74,0
6044078,2023-08-11T23:00:00,2023-08-11T19:00:00,0.387,2023-06-01T00:00:00,theater,2,0.696,Al Hirschfeld Theatre,US,NY,0.93,457,1.0,75.0,75.0,75.0,75.0,theater,Moulin Rouge! The Musical VIP Room,228,0.41,Broadway,912,0.68,0
6047105,2023-08-11T23:00:00,2023-08-11T19:00:00,0.336,2023-06-06T00:00:00,concert,2,0.665,Irving Plaza,US,NY,0.68,51,29.0,86.0,33.0,214.0,70.0,concert,Tessa Violet,11,0.52,Frances Forever,8,0.37,0
6052878,2023-08-11T23:00:00,2023-08-11T19:00:00,0.276,2023-06-12T00:00:00,theater,1,0.637,Caesars Atlantic City,US,NJ,0.55,182,8.0,863.0,135.0,5900.0,244.0,theater,The Hook,175,0.27,None,0,0.0,0
6010717,2023-08-11T23:00:00,2023-08-11T19:00:00,0.41,2023-04-28T00:00:00,broadway_tickets_national,1,0.696,John Golden Theatre,US,NY,0.63,115,121.0,390.0,116.0,876.0,339.0,theater,The Shark is Broken,115,0.38,None,0,0.0,0
5842220,2023-08-11T23:00:00,2023-08-11T19:00:00,0.418,2022-10-13T00:00:00,minor_league_baseball,2,0.701,FNB Field,US,PA,0.46,16,19.0,41.0,28.0,64.0,38.0,sports,Harrisburg Senators,34,0.33,Akron RubberDucks,34,0.34,0
5970100,2023-08-11T23:00:00,2023-08-11T19:00:00,0.56,2023-03-18T00:00:00,broadway_tickets_national,1,0.775,Richard Rodgers Theatre,US,NY,0.78,160,88.0,678.0,161.0,1447.0,669.0,theater,Hamilton,491,0.51,None,0,0.0,0
5840651,2023-08-11T23:00:00,2023-08-11T19:00:00,0.402,2022-10-11T00:00:00,minor_league_baseball,2,0.69,Maimonides Park,US,NY,0.57,17,93.0,25.0,16.0,70.0,23.0,sports,Brooklyn Cyclones,28,0.37,Aberdeen IronBirds,28,0.33,0
6052664,2023-08-11T23:00:00,2023-08-11T19:00:00,0.646,2023-06-10T00:00:00,concert,2,0.817,Capital One Arena,US,DC,0.87,90,376.0,252.0,117.0,1086.0,217.0,concert,MoneyBagg Yo,19,0.62,Finesse2tymes,11,0.52,0
5921591,2023-08-11T23:00:00,2023-08-11T19:00:00,0.493,2023-01-21T00:00:00,concert,1,0.742,Veterans United Home Loans Amphitheater at Virginia Beach,US,VA,0.77,12,317.0,140.0,41.0,688.0,126.0,concert,Kidz Bop,17,0.47,None,0,0.0,0
5974422,2023-08-11T23:00:00,2023-08-11T19:00:00,0.489,2023-03-21T00:00:00,concert,2,0.737,Interlochen Center for the Arts,US,MI,0.42,1,1.0,88.0,85.0,90.0,88.0,concert,Lindsey Stirling,18,0.48,Walk Off The Earth,17,0.46,0
6040978,2023-08-11T23:00:00,2023-08-11T19:00:00,0.293,2023-05-31T00:00:00,comedy,1,0.651,Raleigh Improv,US,NC,0.52,46,6.0,81.0,51.0,158.0,66.0,theater,Aries Spears,15,0.3,None,0,0.0,0
5962271,2023-08-11T23:00:00,2023-08-11T19:00:00,0.544,2023-03-06T00:00:00,concert,2,0.767,PNC Music Pavilion,US,NC,0.78,18,418.0,138.0,23.0,592.0,121.0,concert,Gov't Mule,33,0.46,Jason Bonham's Led Zeppelin Experience,21,0.48,0
6083692,2023-08-11T23:00:00,2023-08-11T19:00:00,0.407,2023-07-07T00:00:00,comedy,1,0.709,New Jersey Performing Arts Center,US,NJ,0.69,95,23.0,155.0,102.0,414.0,153.0,theater,Marlon Wayans,5,0.42,None,0,0.0,0
5977219,2023-08-11T23:00:00,2023-08-11T19:00:00,0.384,2023-03-23T00:00:00,minor_league_baseball,2,0.672,Monongalia County Ballpark,US,WV,0.46,10,5.0,45.0,36.0,51.0,46.0,sports,West Virginia Black Bears,19,0.28,Trenton Thunder,18,0.34,0
5794980,2023-08-11T23:00:00,2023-08-11T19:00:00,0.465,2022-09-01T00:00:00,tennis,1,0.726,Rogers Court,Canada,QC,0.41,3,7.0,103.0,57.0,150.0,101.0,sports,National Bank Open - WTA Women's Tennis,9,0.41,None,0,0.0,0
6028367,2023-08-11T23:00:00,2023-08-11T19:00:00,0.287,2023-05-18T00:00:00,comedy,1,0.65,The Vogel at Count Basie Center for the Arts,US,NJ,0.48,34,3.0,83.0,59.0,122.0,69.0,theater,Are You Garbage Podcast,7,0.33,None,0,0.0,0
5998357,2023-08-11T23:00:00,2023-08-11T19:00:00,0.295,2023-04-16T00:00:00,concert,1,0.644,Music Farm,US,SC,0.52,21,14.0,74.0,50.0,209.0,63.0,concert,The Baseball Project,10,0.29,None,0,0.0,0
5923053,2023-08-11T23:00:00,2023-08-11T19:00:00,0.346,2023-01-24T00:00:00,minor_league_baseball,2,0.667,AdventHealth Stadium,US,GA,0.43,16,127.0,50.0,36.0,148.0,43.0,sports,Rome Braves,23,0.32,Winston-Salem Dash,25,0.34,0
6040608,2023-08-11T23:00:00,2023-08-11T19:00:00,0.439,2023-05-31T00:00:00,concert,1,0.716,Jackson County Fair,US,MI,0.25,2,14.0,133.0,84.0,175.0,145.0,concert,Steve Miller Band,15,0.55,None,0,0.0,0
5897028,2023-08-11T23:00:00,2023-08-11T19:00:00,0.346,2022-12-14T00:00:00,minor_league_baseball,2,0.638,Atrium Health Ballpark,US,NC,0.48,16,9.0,34.0,24.0,43.0,34.0,sports,Kannapolis Cannon Ballers,28,0.31,Down East Wood Ducks,22,0.3,0
6016102,2023-08-11T23:00:00,2023-08-11T18:00:00,0.411,2023-05-05T00:00:00,concert,2,0.701,Round Rock Amp,US,TX,0.57,3,14.0,184.0,81.0,424.0,143.0,concert,Joan Jett & The Blackhearts,6,0.67,Joan Jett and the Blackhearts,6,0.47,0
5835294,2023-08-11T23:00:00,2023-08-11T19:00:00,0.43,2022-10-07T00:00:00,broadway_tickets_national,1,0.71,Belasco Theatre - NY,US,NY,0.6,20,56.0,661.0,273.0,1125.0,635.0,theater,"Good Night, Oscar",19,0.42,None,0,0.0,0
6011627,2023-08-11T23:00:00,2023-08-11T19:00:00,0.345,2023-05-01T00:00:00,concert,2,0.668,Hollywood Casino at Penn National Race Course,US,PA,0.53,9,219.0,160.0,62.0,755.0,130.0,concert,Rick Springfield,23,0.41,The Hooters,11,0.47,0
5922116,2023-08-11T23:00:00,2023-08-11T19:00:00,0.503,2023-01-23T00:00:00,tennis,1,0.744,Centre Court - IGA Stadium,Canada,QC,0.54,6,73.0,328.0,57.0,1257.0,170.0,sports,National Bank Open - WTA Women's Tennis,9,0.41,None,0,0.0,0
6019275,2023-08-11T23:00:00,2023-08-11T19:00:00,0.765,2023-05-11T00:00:00,nfl,2,0.887,Paycor Stadium,US,OH,0.86,10,88.0,155.0,56.0,377.0,141.0,sports,Cincinnati Bengals,20,0.79,Green Bay Packers,20,0.78,0
6009913,2023-08-11T23:00:00,2023-08-11T19:00:00,0.32,2023-04-27T00:00:00,concert,1,0.657,Paradise Rock Club,US,MA,0.62,42,19.0,104.0,54.0,600.0,63.0,concert,The Steel Woods,15,0.47,None,0,0.0,0
6062950,2023-08-11T23:00:00,2023-08-11T19:00:00,0.287,2023-06-20T00:00:00,concert,1,0.64,House of Blues - Myrtle Beach,US,SC,0.59,44,4.0,79.0,41.0,165.0,63.0,concert,Pandora's Box,1,0.24,None,0,0.0,0
5972756,2023-08-11T23:00:00,2023-08-11T19:00:00,0.336,2023-03-18T00:00:00,concert,2,0.665,The Rose Music Center at The Heights,US,OH,0.59,10,337.0,111.0,51.0,504.0,90.0,concert,Yonder Mountain String Band,7,0.46,Railroad Earth,5,0.34,0
6021047,2023-08-11T23:00:00,2023-08-11T19:00:00,0.435,2023-05-15T00:00:00,concert,2,0.713,Pines Theater at Look Park,US,MA,0.47,1,5.0,78.0,59.0,118.0,65.0,concert,Shakey Graves,43,0.57,Lucius,11,0.57,0
6037130,2023-08-11T23:00:00,2023-08-11T18:00:00,0.371,2023-05-27T00:00:00,concert,1,0.682,Varsity Theater - Minneapolis,US,MN,0.58,41,17.0,95.0,26.0,323.0,82.0,concert,blessthefall,9,0.33,None,0,0.0,0
6047712,2023-08-11T23:00:00,2023-08-11T19:00:00,0.4,2023-06-07T00:00:00,concert,1,0.696,Roxian Theatre,US,PA,0.59,41,108.0,101.0,33.0,600.0,85.0,concert,Muscadine Bloodline,22,0.53,None,0,0.0,0
6048400,2023-08-11T23:00:00,2023-08-11T19:00:00,0.44,2023-06-07T00:00:00,comedy,1,0.727,Wind Creek Event Center,US,PA,0.68,29,151.0,167.0,40.0,455.0,162.0,theater,Seth Meyers,6,0.53,None,0,0.0,0
6019335,2023-08-11T23:00:00,2023-08-11T19:00:00,0.685,2023-05-11T00:00:00,nfl,2,0.846,Ford Field,US,MI,0.86,16,259.0,58.0,20.0,357.0,45.0,sports,Detroit Lions,20,0.77,New York Giants,20,0.8,0
5955404,2023-08-11T23:00:00,2023-08-11T19:00:00,0.785,2023-02-24T00:00:00,broadway_tickets_national,2,0.895,August Wilson Theatre,US,NY,0.92,29,70.0,307.0,189.0,445.0,278.0,theater,Funny Girl,237,0.68,Broadway,912,0.68,0
5922202,2023-08-11T23:00:00,2023-08-11T19:00:00,0.627,2023-01-23T00:00:00,tennis,2,0.797,Sobeys Stadium,Canada,ON,0.6,6,145.0,533.0,69.0,3015.0,509.0,sports,National Bank Open - ATP Men's Tennis,6,0.51,Barclays ATP World Tour Finals,22,0.58,0
5887671,2023-08-11T23:00:00,2023-08-11T19:00:00,0.454,2022-12-03T00:00:00,broadway_tickets_national,1,0.722,Marquis Theatre - New York,US,NY,0.71,117,194.0,321.0,89.0,876.0,238.0,theater,Once Upon a One More Time,117,0.41,None,0,0.0,0
5791700,2023-08-11T23:04:00,2023-08-11T19:04:00,0.564,2022-08-29T00:00:00,minor_league_baseball,2,0.77,Truist Field,US,NC,0.65,23,94.0,46.0,32.0,106.0,42.0,sports,Charlotte Knights,40,0.44,Gwinnett Stripers,40,0.39,0
5842298,2023-08-11T23:05:00,2023-08-11T19:05:00,0.377,2022-10-13T00:00:00,minor_league_baseball,2,0.673,Heritage Financial Park,US,NY,0.47,16,113.0,41.0,23.0,140.0,39.0,sports,Hudson Valley Renegades,28,0.35,Jersey Shore BlueClaws,28,0.32,0
5813736,2023-08-11T23:05:00,2023-08-11T19:05:00,0.454,2022-09-16T00:00:00,minor_league_baseball,2,0.711,121 Financial Ballpark,US,FL,0.58,16,134.0,30.0,16.0,190.0,24.0,sports,Jacksonville Jumbo Shrimp,40,0.41,Norfolk Tides,43,0.4,0
5895951,2023-08-11T23:05:00,2023-08-11T19:05:00,0.398,2022-12-13T00:00:00,minor_league_baseball,2,0.687,Fluor Field at the West End,US,SC,0.56,10,13.0,62.0,28.0,103.0,53.0,sports,Greenville Drive,25,0.36,Greensboro Grasshoppers,28,0.33,0
5975089,2023-08-11T23:05:00,2023-08-11T19:05:00,0.413,2023-03-21T00:00:00,baseball,2,0.706,Skylands Stadium,US,NJ,0.45,13,4.0,50.0,43.0,58.0,44.0,sports,Sussex County Miners,13,0.35,Empire State Greys,7,0.34,0
5923259,2023-08-11T23:05:00,2023-08-11T19:05:00,0.373,2023-01-24T00:00:00,minor_league_baseball,2,0.674,Northeast Delta Dental Stadium,US,NH,0.47,16,28.0,28.0,16.0,52.0,20.0,sports,New Hampshire Fisher Cats,34,0.38,Reading Fightin Phils,34,0.38,0
5827646,2023-08-11T23:05:00,2023-08-11T19:05:00,0.377,2022-09-30T00:00:00,minor_league_baseball,2,0.673,Jackson Field,US,MI,0.45,16,291.0,42.0,26.0,53.0,43.0,sports,Lansing Lugnuts,28,0.33,Fort Wayne TinCaps,28,0.34,0
5840132,2023-08-11T23:05:00,2023-08-11T19:05:00,0.38,2022-10-11T00:00:00,minor_league_baseball,2,0.677,TD Bank Park,US,NJ,0.52,16,7.0,48.0,38.0,63.0,44.0,sports,Somerset Patriots,34,0.38,Binghamton Rumble Ponies,34,0.37,0
5788061,2023-08-11T23:05:00,2023-08-11T19:05:00,0.788,2022-08-24T00:00:00,mlb,2,0.883,Nationals Park,US,DC,0.87,107,357.0,56.0,18.0,343.0,45.0,sports,Washington Nationals,209,0.65,Oakland Athletics,209,0.62,0
5977616,2023-08-11T23:05:00,2023-08-11T19:05:00,0.355,2023-03-23T00:00:00,minor_league_baseball,2,0.67,Dow Diamond,US,MI,0.44,16,19.0,22.0,16.0,46.0,18.0,sports,Great Lakes Loons,28,0.35,West Michigan Whitecaps,22,0.35,0
5881124,2023-08-11T23:05:00,2023-08-11T19:05:00,0.359,2022-11-26T00:00:00,minor_league_baseball,2,0.668,Segra Park,US,SC,0.48,16,24.0,36.0,19.0,57.0,36.0,sports,Columbia Fireflies,28,0.33,Charleston RiverDogs,28,0.35,0
5787448,2023-08-11T23:05:00,2023-08-11T19:05:00,0.842,2022-08-24T00:00:00,mlb,2,0.912,Citizens Bank Park,US,PA,0.9,126,338.0,74.0,30.0,382.0,62.0,sports,Philadelphia Phillies,220,0.68,Minnesota Twins,221,0.63,0
6017047,2023-08-11T23:05:00,2023-08-11T19:05:00,0.378,2023-05-08T00:00:00,baseball,1,0.689,Stade Canac,Canada,QC,0.43,15,1.0,49.0,49.0,49.0,49.0,sports,Quebec Capitales,19,0.33,None,0,0.0,0
5837602,2023-08-11T23:05:00,2023-08-11T19:05:00,0.42,2022-10-10T00:00:00,minor_league_baseball,2,0.699,Fifth Third Field (Toledo),US,OH,0.58,22,139.0,33.0,26.0,148.0,29.0,sports,Toledo Mud Hens,40,0.39,Columbus Clippers,40,0.41,0
5814012,2023-08-11T23:05:00,2023-08-11T19:05:00,0.451,2022-09-16T00:00:00,minor_league_baseball,2,0.714,Victory Field,US,IN,0.58,22,94.0,38.0,24.0,68.0,35.0,sports,Indianapolis Indians,40,0.37,Nashville Sounds,40,0.42,0
5967797,2023-08-11T23:05:00,2023-08-11T19:05:00,0.405,2023-03-14T00:00:00,sports,1,0.702,Turtle Creek Stadium,US,MI,0.49,4,3.0,45.0,37.0,50.0,48.0,sports,Traverse City Pit Spitters,3,0.3,None,0,0.0,0
5897080,2023-08-11T23:05:00,2023-08-11T19:05:00,0.369,2022-12-14T00:00:00,minor_league_baseball,2,0.665,TicketReturn.com Field at Pelicans Ballpark,US,SC,0.51,16,19.0,44.0,32.0,64.0,43.0,sports,Myrtle Beach Pelicans,28,0.34,Fayetteville Woodpeckers,22,0.33,0
5788311,2023-08-11T23:05:00,2023-08-11T19:05:00,0.822,2022-08-24T00:00:00,mlb,2,0.899,PNC Park,US,PA,0.86,107,413.0,75.0,35.0,570.0,68.0,sports,Pittsburgh Pirates,209,0.64,Cincinnati Reds,221,0.64,0
5788925,2023-08-11T23:07:00,2023-08-11T19:07:00,0.868,2022-08-24T00:00:00,mlb,2,0.92,Rogers Centre,Canada,ON,0.9,130,198.0,126.0,39.0,1538.0,101.0,sports,Toronto Blue Jays,221,0.65,Chicago Cubs,223,0.69,0
5786204,2023-08-11T23:10:00,2023-08-11T19:10:00,0.878,2022-08-24T00:00:00,mlb,2,0.933,Fenway Park,US,MA,0.94,123,715.0,117.0,43.0,619.0,90.0,sports,Boston Red Sox,224,0.7,Detroit Tigers,209,0.62,0
5785298,2023-08-11T23:10:00,2023-08-11T19:10:00,0.874,2022-08-24T00:00:00,mlb,2,0.925,Citi Field,US,NY,0.92,111,1630.0,126.0,8.0,11804.0,34.0,sports,New York Mets,208,0.69,Atlanta Braves,225,0.7,0
5918731,2023-08-11T23:15:00,2023-08-11T19:15:00,0.386,2023-01-19T00:00:00,minor_league_baseball,2,0.674,AT&T Field,US,TN,0.48,16,28.0,33.0,21.0,57.0,33.0,sports,Chattanooga Lookouts,22,0.3,Pensacola Blue Wahoos,28,0.38,0
6109369,2023-08-11T23:30:00,2023-08-11T19:30:00,0.285,2023-08-03T00:00:00,family,1,0.648,Jefferson Valley Mall,US,NY,0.41,9,1.0,35.0,35.0,35.0,35.0,theater,Flip Circus,9,0.28,None,0,0.0,0
5860647,2023-08-11T23:30:00,2023-08-11T19:30:00,0.403,2022-11-02T00:00:00,theater,1,0.701,Charles Playhouse,US,MA,0.65,259,71.0,164.0,89.0,366.0,148.0,theater,Blue Man Group,1390,0.39,None,0,0.0,0
6026073,2023-08-11T23:30:00,2023-08-11T19:30:00,0.337,2023-05-18T00:00:00,concert,2,0.664,Paramount Theatre - Anderson,US,IN,0.36,7,189.0,88.0,49.0,357.0,78.0,concert,Tom Keifer,2,0.41,John Corabi,2,0.36,0
6043206,2023-08-11T23:30:00,2023-08-11T19:30:00,0.429,2023-06-01T00:00:00,concert,1,0.709,Freeman Arts Pavilion,US,DE,0.57,12,6.0,174.0,96.0,370.0,112.0,concert,Diana Krall,2,0.49,None,0,0.0,0
5982946,2023-08-11T23:30:00,2023-08-11T18:30:00,0.417,2023-03-29T00:00:00,baseball,2,0.708,Wintrust Field,US,IL,0.46,13,6.0,58.0,22.0,115.0,57.0,sports,Schaumburg Boomers,19,0.35,Windy City ThunderBolts,16,0.37,0
5933751,2023-08-11T23:30:00,2023-08-11T19:30:00,0.357,2023-02-02T00:00:00,classical_opera,1,0.673,Filene Center at The Wolf Trap,US,VA,0.71,24,69.0,98.0,55.0,329.0,95.0,theater,Don Giovanni,7,0.35,None,0,0.0,0
6009103,2023-08-11T23:30:00,2023-08-11T19:30:00,0.484,2023-04-25T00:00:00,concert,1,0.737,Hard Rock Cincinnati,US,OH,0.55,7,12.0,222.0,44.0,983.0,80.0,concert,The Beach Boys,26,0.54,None,0,0.0,0
5995701,2023-08-11T23:30:00,2023-08-11T18:30:00,0.525,2023-04-12T00:00:00,concert,4,0.758,Propst Arena at the Von Braun Center,US,AL,0.61,8,348.0,108.0,45.0,719.0,94.0,concert,Motionless in White,38,0.54,In This Moment,28,0.49,0
5962195,2023-08-11T23:30:00,2023-08-11T19:30:00,0.754,2023-03-06T00:00:00,concert,2,0.869,TD Garden,US,MA,0.92,85,242.0,550.0,116.0,3182.0,447.0,concert,Lionel Richie,25,0.61,"Earth, Wind & Fire",27,0.6,0
6039964,2023-08-11T23:30:00,2023-08-11T19:30:00,0.451,2023-05-31T00:00:00,concert,1,0.72,New Barn Theatre,US,KY,0.45,8,4.0,109.0,91.0,159.0,97.0,concert,Air Supply,26,0.44,None,0,0.0,0
5981854,2023-08-11T23:30:00,2023-08-11T18:30:00,0.36,2023-03-27T00:00:00,minor_league_baseball,2,0.659,Shaw Park,Canada,MB,0.42,11,142.0,59.0,30.0,190.0,48.0,sports,Winnipeg Goldeyes,15,0.29,Fargo-Moorhead Redhawks,3,0.28,0
6097440,2023-08-11T23:30:00,2023-08-11T19:30:00,0.403,2023-07-25T00:00:00,comedy,1,0.707,City Winery - New York,US,NY,0.42,4,3.0,234.0,151.0,309.0,239.0,theater,Russell Peters,9,0.47,None,0,0.0,0
6065531,2023-08-11T23:30:00,2023-08-11T19:30:00,0.366,2023-06-21T00:00:00,concert,1,0.679,Hackensack Meridian Health Theatre at Count Basie Center,US,NJ,0.65,81,130.0,77.0,25.0,233.0,67.0,concert,How Did This Get Made? Live,4,0.41,None,0,0.0,0
5924408,2023-08-11T23:30:00,2023-08-11T19:30:00,0.351,2023-01-25T00:00:00,concert,1,0.659,Birchmere Music Hall,US,VA,0.56,65,5.0,152.0,116.0,238.0,133.0,concert,Jon B.,2,0.57,None,0,0.0,0
5943086,2023-08-11T23:30:00,2023-08-11T19:30:00,0.788,2023-02-13T00:00:00,concert,4,0.886,Coastal Credit Union Music Park at Walnut Creek,US,NC,0.74,12,208.0,325.0,105.0,2691.0,253.0,concert,Jason Aldean,34,0.65,DJ Silver,27,0.69,0
5963503,2023-08-11T23:30:00,2023-08-11T19:30:00,0.769,2023-03-07T00:00:00,concert,2,0.877,Jacobs Pavilion at Nautica,US,OH,0.73,8,34.0,238.0,134.0,683.0,186.0,concert,RUFUS DU SOL	,4,0.67,Channel Tres,8,0.64,0
